userid,itemid,timestamp,rating
A1RJD10TTI568L,B001NTY3GO,2001-06-13T00:00:00,2.0
A2BO41VARYGTAC,B01929H4VM,2001-06-14T00:00:00,4.0
A10DNCYK7YISHU,B00000I7LP,2001-06-16T00:00:00,5.0
A36RS7KTNOBROF,B001F3FZVK,2001-06-28T00:00:00,4.0
A1GN8UJIZLCA59,B000VWLEC0,2001-07-12T00:00:00,3.0
A331OF34UX4Y1K,B000002TTH,2001-07-12T00:00:00,2.0
A1TC5EBGPW13UJ,B000W0TIRE,2001-07-20T00:00:00,5.0
APZSWNPMVSZ84,B00004TTUZ,2001-07-21T00:00:00,2.0
A1EYSN1T55SV7U,B000002TTH,2001-07-24T00:00:00,3.0
A1EYSN1T55SV7U,B001BVKVLU,2001-07-26T00:00:00,5.0
A3JAR8K4EF94ZO,B001F3FZVK,2001-07-28T00:00:00,5.0
A2D8CUJPOSRPNA,B00122MC0Q,2001-08-03T00:00:00,3.0
A3RV0VQKIM2HSW,B000W0TIRE,2001-08-07T00:00:00,4.0
A3RC3AK8UN89I9,B00122MC0Q,2001-08-11T00:00:00,5.0
AXFI7TAWD6H6X,B000T1HLCK,2001-08-12T00:00:00,3.0
A1TJEQR04YNNIH,B005MVLI8A,2001-08-22T00:00:00,5.0
A3OLZXHFGUAMWW,B000W0TIRE,2001-08-22T00:00:00,3.0
AWPODHOB4GFWL,B001F3FZVK,2001-08-26T00:00:00,4.0
AHUT55E980RDR,B000V63C7G,2001-08-31T00:00:00,5.0
A36RS7KTNOBROF,B00138J5SQ,2001-09-05T00:00:00,5.0
A1TJEQR04YNNIH,B0017U96NY,2001-09-10T00:00:00,5.0
A3RC3AK8UN89I9,B000W0TIRE,2001-09-10T00:00:00,5.0
A1FML9FCUPV6TI,B0027OQ2ZY,2001-09-19T00:00:00,5.0
A1HP007AUAZEWI,B0013DCCS6,2001-09-21T00:00:00,5.0
A2BO41VARYGTAC,B00138KHM4,2001-09-26T00:00:00,5.0
APZSWNPMVSZ84,B00136JMH2,2001-09-30T00:00:00,5.0
A2RS4M52NYUMK8,B007KTA9PU,2001-10-09T00:00:00,5.0
A2OJNP4NOWGX01,B000W0TIRE,2001-10-10T00:00:00,5.0
A23KAWGZ4RE1RI,B000W0TIRE,2001-10-14T00:00:00,4.0
A1X4JO8EJ1U5BR,B00138JAD6,2001-10-15T00:00:00,4.0
A1TC5EBGPW13UJ,B00138J53G,2001-10-16T00:00:00,5.0
A7Y6AVS576M03,B001EJJM2I,2001-10-16T00:00:00,3.0
A3OLZXHFGUAMWW,B001F3FZVK,2001-10-25T00:00:00,1.0
A3AL8GQ69QE7WN,B007KTA9PU,2001-10-27T00:00:00,4.0
A1EKTLUL24HDG8,B007KTA9PU,2001-11-02T00:00:00,5.0
A3FWHXSZSTKFIU,B00138J53G,2001-11-03T00:00:00,2.0
A10DNCYK7YISHU,B000W18GBW,2001-11-05T00:00:00,5.0
AXFI7TAWD6H6X,B001F3FZVK,2001-11-08T00:00:00,4.0
A3EJYJC25OJVKK,B000VRTJI6,2001-11-19T00:00:00,1.0
AQP1VPK16SVWM,B00138F3BO,2001-11-26T00:00:00,5.0
A1GN8UJIZLCA59,B00124DTBK,2001-11-29T00:00:00,5.0
A31U2QT7SAL7K,B0010W4LN4,2001-12-09T00:00:00,5.0
AJKWF4W7QD4NS,B001ESSLIU,2001-12-22T00:00:00,3.0
A3EJYJC25OJVKK,B0012236SS,2001-12-27T00:00:00,5.0
AXFI7TAWD6H6X,B00123G5ZI,2001-12-27T00:00:00,5.0
A1FML9FCUPV6TI,B001BZF788,2002-01-07T00:00:00,5.0
A2A7NHE5HTK79N,B001O03GNI,2002-01-18T00:00:00,4.0
A3FVAWZNKW9GX,B0013HYLT0,2002-01-18T00:00:00,5.0
A5A2QE6NECFR5,B001232RGE,2002-01-24T00:00:00,5.0
A3I7P0TSJHGOVK,B00123G5ZI,2002-02-06T00:00:00,4.0
A9Q28YTLYREO7,B0013F4FWK,2002-02-07T00:00:00,2.0
A9Q28YTLYREO7,B001O03GNI,2002-02-07T00:00:00,4.0
A3U3W7URZU9259,B001O03GNI,2002-02-08T00:00:00,3.0
A2W9I628I6SE1U,B0012236SS,2002-02-09T00:00:00,5.0
A1FML9FCUPV6TI,B00138KJI6,2002-02-22T00:00:00,4.0
A23KAWGZ4RE1RI,B001QP9FWC,2002-02-26T00:00:00,1.0
AXFI7TAWD6H6X,B001QP9FWC,2002-02-26T00:00:00,3.0
A1HBI9BBQIG1NH,B00123G5ZI,2002-02-27T00:00:00,5.0
A1HOVGEE981HS0,B00123G5ZI,2002-02-27T00:00:00,5.0
A3KRZDWHU4AYQA,B001QP9FWC,2002-02-27T00:00:00,4.0
A1FML9FCUPV6TI,B001QP9FWC,2002-02-28T00:00:00,5.0
A1UH3S1GVFSMFH,B00123G5ZI,2002-03-01T00:00:00,2.0
A1UH3S1GVFSMFH,B001QP9FWC,2002-03-01T00:00:00,4.0
A29HT9J9U4QPV5,B001QP9FWC,2002-03-01T00:00:00,5.0
A9Q28YTLYREO7,B001QP9FWC,2002-03-01T00:00:00,2.0
A35GBKC07S77L7,B00123G5ZI,2002-03-02T00:00:00,5.0
A1FML9FCUPV6TI,B001EJJM2I,2002-03-04T00:00:00,5.0
A1IANEBSMVGHS9,B001QP9FWC,2002-03-04T00:00:00,5.0
A38U2M9OAEJAXJ,B00123G5ZI,2002-03-04T00:00:00,4.0
A1AYEI2SNFPYES,B001QP9FWC,2002-03-05T00:00:00,3.0
A29TNAVMPYFRDF,B001QP9FWC,2002-03-08T00:00:00,2.0
A3AL8GQ69QE7WN,B001QP9FWC,2002-03-11T00:00:00,4.0
AXPYGNIC5ZIXS,B001QP9FWC,2002-03-11T00:00:00,4.0
A1X4JO8EJ1U5BR,B001QP9FWC,2002-03-12T00:00:00,4.0
A1IWWRZJOXOSYP,B00123G5ZI,2002-03-13T00:00:00,5.0
A3KRZDWHU4AYQA,B00123G5ZI,2002-03-13T00:00:00,5.0
A2SGTBELRBHU16,B001QP9FWC,2002-03-14T00:00:00,5.0
AE31M52VLKOG6,B001QP9FWC,2002-03-17T00:00:00,5.0
A331OF34UX4Y1K,B005MVLI8A,2002-03-26T00:00:00,5.0
A3RC3AK8UN89I9,B001QP9FWC,2002-03-29T00:00:00,5.0
AL8IDHJPCE00K,B00123G5ZI,2002-04-01T00:00:00,5.0
AL8IDHJPCE00K,B0013F4FWK,2002-04-01T00:00:00,4.0
AL8IDHJPCE00K,B001QP9FWC,2002-04-01T00:00:00,3.0
AEQFYOI6YJ83Z,B0013F4FWK,2002-04-03T00:00:00,5.0
A1PLX7O7HW809U,B00123G5ZI,2002-04-07T00:00:00,5.0
A1EKTLUL24HDG8,B00138JAD6,2002-04-21T00:00:00,4.0
A1RJD10TTI568L,B001QP9FWC,2002-04-22T00:00:00,5.0
AJKWF4W7QD4NS,B000VRTJI6,2002-04-22T00:00:00,1.0
A1EYSN1T55SV7U,B001NTY3GO,2002-04-28T00:00:00,5.0
A5A2QE6NECFR5,B000VZJS84,2002-05-07T00:00:00,5.0
A1XPTVJC8OMM3I,B00123G5ZI,2002-05-12T00:00:00,5.0
AHUT55E980RDR,B00138J5SQ,2002-05-23T00:00:00,5.0
A2SGTBELRBHU16,B00123G5ZI,2002-06-05T00:00:00,5.0
A3CBNR1SZJJJDE,9714721180,2002-06-07T00:00:00,5.0
A38U2M9OAEJAXJ,B000WKT6B2,2002-06-10T00:00:00,2.0
A3M97WKI0FP3JF,B000006045,2002-06-12T00:00:00,4.0
A29TNAVMPYFRDF,B00123G5ZI,2002-06-14T00:00:00,4.0
A1XPTVJC8OMM3I,B001QP9FWC,2002-06-29T00:00:00,5.0
A3713PP4MADKED,B000VRTJI6,2002-06-29T00:00:00,4.0
A1FML9FCUPV6TI,B000V6980Q,2002-07-03T00:00:00,4.0
A1HFVQZIDK7UUD,B001EJJM2I,2002-07-04T00:00:00,4.0
A3OLZXHFGUAMWW,B00136JOYS,2002-07-04T00:00:00,4.0
A2OJNP4NOWGX01,B001QP9FWC,2002-07-05T00:00:00,3.0
A1ZGR5OLRH9YON,B00123G5ZI,2002-07-08T00:00:00,4.0
A3O8YT41TDXL0B,B001QP9FWC,2002-07-15T00:00:00,5.0
AXFI7TAWD6H6X,B001BI0M1M,2002-07-16T00:00:00,5.0
A1IU7S4HCK1XK0,B000V63C4Y,2002-07-24T00:00:00,5.0
A1NVEW628JUS2Y,B005MVLI8A,2002-07-25T00:00:00,3.0
AZSN1TO0JI87B,B005MVLI8A,2002-08-04T00:00:00,5.0
A1GIIPXONCEEHP,B00122KBXG,2002-08-08T00:00:00,4.0
AAOMG1YP0VNP9,B0057PSUZA,2002-08-11T00:00:00,5.0
A9Q28YTLYREO7,B00138J5SQ,2002-08-14T00:00:00,4.0
A1FML9FCUPV6TI,B00122MC0Q,2002-08-15T00:00:00,5.0
AJKWF4W7QD4NS,9714721180,2002-08-23T00:00:00,5.0
A2EENLV6OQ3DYM,B00138F3BO,2002-08-24T00:00:00,4.0
A36RS7KTNOBROF,B00123G5ZI,2002-08-25T00:00:00,5.0
A29TNAVMPYFRDF,B00138KJI6,2002-09-02T00:00:00,4.0
A3CN9CCJUNIPKT,B00138F4IQ,2002-09-06T00:00:00,5.0
A8EDTKSPOMRWK,B00138F4IQ,2002-09-07T00:00:00,5.0
AR5VUOE6SSOI6,B001F3FZVK,2002-09-17T00:00:00,3.0
A1NPKZPF1SIQF8,B0013F0LD2,2002-09-18T00:00:00,5.0
A9Q28YTLYREO7,B0018R16WA,2002-09-22T00:00:00,5.0
A4622J2IA15MN,B000W11N6W,2002-09-25T00:00:00,5.0
A6375070JH5V9,B000YQUOGU,2002-09-25T00:00:00,5.0
A23KAWGZ4RE1RI,B000W11N6W,2002-09-26T00:00:00,2.0
A3FWHXSZSTKFIU,B000W11N6W,2002-09-26T00:00:00,3.0
A38U2M9OAEJAXJ,B000W11N6W,2002-09-28T00:00:00,3.0
A9Q28YTLYREO7,B000W11N6W,2002-09-28T00:00:00,3.0
A38U2M9OAEJAXJ,B001GFKIBE,2002-10-02T00:00:00,5.0
ABE14SVILZLNY,B000W11N6W,2002-10-03T00:00:00,5.0
AHUT55E980RDR,B00123G5ZI,2002-10-09T00:00:00,4.0
AHUT55E980RDR,B001F3FZVK,2002-10-10T00:00:00,4.0
APZSWNPMVSZ84,B001OAVY28,2002-10-12T00:00:00,5.0
A3OLZXHFGUAMWW,B000W11N6W,2002-10-14T00:00:00,5.0
APZSWNPMVSZ84,B000W11N6W,2002-10-15T00:00:00,4.0
A10DNCYK7YISHU,B000QZWZ2A,2002-10-18T00:00:00,5.0
AAOMG1YP0VNP9,B000002TTH,2002-10-18T00:00:00,3.0
A2NJO6YE954DBH,B01929H4VM,2002-10-19T00:00:00,4.0
A3OLZXHFGUAMWW,B001OAVY28,2002-10-19T00:00:00,5.0
A31U2QT7SAL7K,B000V6980Q,2002-10-20T00:00:00,4.0
A2GIB7FPB00V2,B000W11N6W,2002-10-21T00:00:00,4.0
A3OLZXHFGUAMWW,B001NZ0WP4,2002-10-21T00:00:00,3.0
AADJXNY9HSKJF,B000V63C7G,2002-10-21T00:00:00,5.0
A1FML9FCUPV6TI,B00123G5ZI,2002-10-27T00:00:00,4.0
A1FML9FCUPV6TI,B001F3FZVK,2002-10-27T00:00:00,4.0
A2U49LUUY4IKQQ,B0013DACX8,2002-10-27T00:00:00,5.0
A38U2M9OAEJAXJ,B00122909W,2002-11-06T00:00:00,4.0
A2ZTFPWOPNNHTW,B000W11N6W,2002-11-09T00:00:00,5.0
A30RI0AJ4CQBU1,B0013XP6S4,2002-11-11T00:00:00,5.0
AGAMDS21PJZPK,B00122909W,2002-11-19T00:00:00,4.0
A1HFVQZIDK7UUD,B000W11N6W,2002-11-27T00:00:00,4.0
A3JAR8K4EF94ZO,B00123G5ZI,2002-11-27T00:00:00,5.0
A31U2QT7SAL7K,B000V69784,2002-11-29T00:00:00,4.0
A1906RZITWT2K2,B001BZF788,2002-12-13T00:00:00,5.0
AADJXNY9HSKJF,B001NTNK22,2002-12-13T00:00:00,4.0
AHUT55E980RDR,B00138F11Q,2002-12-13T00:00:00,4.0
AR5VUOE6SSOI6,B00123G5ZI,2002-12-16T00:00:00,5.0
AA8HFTJIAQA4G,B00122909W,2002-12-18T00:00:00,4.0
A6375070JH5V9,B000VRTJI6,2002-12-19T00:00:00,1.0
AADJXNY9HSKJF,B001F3FZVK,2002-12-23T00:00:00,4.0
A5889INEGKCQY,B000006045,2002-12-24T00:00:00,5.0
A3W4D8XOGLWUN5,B000WKT6B2,2002-12-25T00:00:00,3.0
A2WETFLJM0D6R0,B001PJ5SX4,2003-01-08T00:00:00,5.0
A2K150EBPF8LT7,9714721180,2003-01-11T00:00:00,5.0
A9Q28YTLYREO7,B000V6980Q,2003-01-19T00:00:00,2.0
A2CT2SA6KFE8GC,B002M9LEDO,2003-01-22T00:00:00,5.0
A36HVSEHYYPQW,B000WAJIE2,2003-01-25T00:00:00,4.0
A3KJ6JAZPH382D,B00122PK9Q,2003-01-26T00:00:00,2.0
A2NJO6YE954DBH,B000W1W96K,2003-01-27T00:00:00,4.0
A2P49WD75WHAG5,B01929H4VM,2003-01-30T00:00:00,5.0
A331OF34UX4Y1K,B0057PSUZA,2003-01-31T00:00:00,4.0
A31U2QT7SAL7K,B001DUC4VE,2003-02-02T00:00:00,5.0
A3RV0VQKIM2HSW,B00122909W,2003-02-02T00:00:00,4.0
AFPQVUEI3D46K,B000W11N6W,2003-02-10T00:00:00,4.0
A2L3WEVFOCA7OY,B000V6ADNW,2003-02-11T00:00:00,5.0
A1HFVQZIDK7UUD,B000V6ADNW,2003-02-12T00:00:00,4.0
A1GIIPXONCEEHP,B01929H4VM,2003-02-15T00:00:00,5.0
A3OLZXHFGUAMWW,B000V6ADNW,2003-02-18T00:00:00,5.0
A6375070JH5V9,B000W1TJBI,2003-02-18T00:00:00,5.0
A200C7YQJ45LRR,B0013F0LD2,2003-02-19T00:00:00,3.0
A200C7YQJ45LRR,B000W11NDU,2003-02-23T00:00:00,3.0
AA8HFTJIAQA4G,B000V6ADNW,2003-02-24T00:00:00,4.0
A153RFYGNYJP0T,B000V6ADNW,2003-03-08T00:00:00,4.0
A2CT2SA6KFE8GC,B00122PK9Q,2003-03-09T00:00:00,4.0
A3W0POMI33YQXQ,B000V6ADNW,2003-03-09T00:00:00,5.0
AYSLSU7966FWE,B0013F0LD2,2003-03-09T00:00:00,4.0
A1RJD10TTI568L,B004CT4I2Q,2003-03-16T00:00:00,5.0
A153RFYGNYJP0T,B000W11N6W,2003-03-19T00:00:00,3.0
A3RC3AK8UN89I9,B00123G5ZI,2003-03-20T00:00:00,4.0
A31U2QT7SAL7K,B000091NES,2003-03-29T00:00:00,5.0
A2U49LUUY4IKQQ,B001GFKIBE,2003-03-31T00:00:00,5.0
ABE14SVILZLNY,B00122909W,2003-03-31T00:00:00,4.0
A2CT2SA6KFE8GC,B0057PSUZA,2003-04-03T00:00:00,5.0
A2U49LUUY4IKQQ,B00138KJI6,2003-04-05T00:00:00,5.0
A1HFVQZIDK7UUD,B00004TTUZ,2003-04-08T00:00:00,4.0
AXFI7TAWD6H6X,B000006045,2003-04-08T00:00:00,5.0
A2ZTFPWOPNNHTW,B000W176MM,2003-04-10T00:00:00,4.0
AXFI7TAWD6H6X,B0011XW5WQ,2003-04-11T00:00:00,5.0
A13FBTZ8SO8T3D,B00138KN0A,2003-04-14T00:00:00,2.0
A3I675GA2O8I59,B0011XW5WQ,2003-04-21T00:00:00,4.0
AGAMDS21PJZPK,B000V6ADNW,2003-04-23T00:00:00,5.0
A2HWD9PTM7RBXN,B00123MBKQ,2003-04-24T00:00:00,3.0
ADFXJSLJGN6EN,B000V6ADNW,2003-04-25T00:00:00,1.0
ABE14SVILZLNY,B001NZ0WP4,2003-04-28T00:00:00,2.0
A9Q28YTLYREO7,B000V63CRG,2003-05-01T00:00:00,3.0
A9Q28YTLYREO7,B000W11NDU,2003-05-02T00:00:00,2.0
A200C7YQJ45LRR,B000W176MM,2003-05-06T00:00:00,5.0
A263R1OE28R6YC,B0013F0LD2,2003-05-06T00:00:00,2.0
AA8HFTJIAQA4G,B000W176MM,2003-05-06T00:00:00,3.0
AL3Z1LZXS0Q1U,B00138KN0A,2003-05-16T00:00:00,4.0
A5889INEGKCQY,B001QP9FWC,2003-05-21T00:00:00,2.0
A5889INEGKCQY,B005MVLI8A,2003-05-21T00:00:00,3.0
A31U2QT7SAL7K,B001F3FZVK,2003-05-25T00:00:00,4.0
A1C20CN2A2UP99,B0013F0LD2,2003-05-26T00:00:00,5.0
A5A2QE6NECFR5,B0013DCCS6,2003-05-28T00:00:00,5.0
A5889INEGKCQY,B000W1SB94,2003-05-29T00:00:00,3.0
A1XPTVJC8OMM3I,B001237HCI,2003-06-03T00:00:00,4.0
A3I675GA2O8I59,B001237HCI,2003-06-03T00:00:00,5.0
A3O8YT41TDXL0B,B001237HCI,2003-06-03T00:00:00,5.0
A3BQCZNB97XUNY,B000V6ADNW,2003-06-04T00:00:00,1.0
A1NVEW628JUS2Y,B001237HCI,2003-06-05T00:00:00,5.0
A1FML9FCUPV6TI,B001237HCI,2003-06-06T00:00:00,4.0
AFPQVUEI3D46K,B001237HCI,2003-06-06T00:00:00,4.0
A3BQCZNB97XUNY,B005MVLI8A,2003-06-11T00:00:00,5.0
A20X9H03PZP4AT,B00138KN0A,2003-06-12T00:00:00,4.0
A23BDGODZVA1OZ,B00123KDR4,2003-06-14T00:00:00,5.0
AORCXT2CLTQFR,B001DUC4VE,2003-06-14T00:00:00,4.0
A200C7YQJ45LRR,B001237HCI,2003-06-17T00:00:00,2.0
A9Q28YTLYREO7,B001237HCI,2003-06-18T00:00:00,2.0
A3SI83LHXQCVS2,B000W1TJBI,2003-06-21T00:00:00,4.0
A10XJR7CWHNKWU,B001BVKVLU,2003-06-22T00:00:00,4.0
A1NPKZPF1SIQF8,B001237HCI,2003-06-24T00:00:00,5.0
A34Y1FT0MTD7C9,B005MVLI8A,2003-06-27T00:00:00,5.0
A34Y1FT0MTD7C9,9714721180,2003-06-28T00:00:00,5.0
A263R1OE28R6YC,B001237HCI,2003-06-29T00:00:00,1.0
A1HOVGEE981HS0,B001237HCI,2003-07-01T00:00:00,5.0
A1ZGR5OLRH9YON,B001237HCI,2003-07-01T00:00:00,5.0
A2K150EBPF8LT7,B000V6ADNW,2003-07-05T00:00:00,2.0
A1UH3S1GVFSMFH,B001237HCI,2003-07-06T00:00:00,5.0
A29TNAVMPYFRDF,B001237HCI,2003-07-08T00:00:00,4.0
AJKWF4W7QD4NS,B005MVLI8A,2003-07-11T00:00:00,5.0
AWPODHOB4GFWL,B000VWSIC4,2003-07-11T00:00:00,5.0
A3BQCZNB97XUNY,B001237HCI,2003-07-12T00:00:00,1.0
A3AL8GQ69QE7WN,B001237HCI,2003-07-13T00:00:00,5.0
AQ75S7221N12Z,B001237HCI,2003-07-21T00:00:00,4.0
A3RC3AK8UN89I9,B001237HCI,2003-07-22T00:00:00,4.0
