userid,itemid,timestamp,rating
A22PO0SECJJXSX,B000VDZ04M,2009-08-12T00:00:00,5.0
A19ACA1DG0PLKX,B000VK7Y80,2009-08-16T00:00:00,5.0
ADEZOPMPKK146,B000R73YR2,2009-08-31T00:00:00,5.0
A3RMGIKUWGPZOK,B00099XPD6,2009-09-05T00:00:00,5.0
AKMEY1BSHSDG7,B000GCHLWC,2009-09-07T00:00:00,5.0
A2V4P6IRCK1P70,B000R7X3YQ,2009-09-10T00:00:00,5.0
A24FY1EBJ7EWLH,B000VK2L1K,2009-09-17T00:00:00,5.0
A2R6RA8FRBS608,B01892J858,2009-10-10T00:00:00,5.0
A2ZE8BSZ5MMEOP,B000RAFMPG,2009-10-11T00:00:00,5.0
A3TK2IOP8UQ087,B00099XPD6,2009-10-11T00:00:00,5.0
A3TK2IOP8UQ087,B00NWMH6NC,2009-10-11T00:00:00,5.0
A3TK2IOP8UQ087,B01892J858,2009-10-11T00:00:00,3.0
AY12DBB0U420B,B000PL0YG4,2010-01-23T00:00:00,4.0
AZV26LP92E6WU,B000VDT8A4,2010-01-23T00:00:00,5.0
A1IU7S4HCK1XK0,B00J2MIJ9Q,2010-01-24T00:00:00,5.0
A1UQBFCERIP7VJ,B000Q68WSA,2010-01-30T00:00:00,5.0
A1T1YSCDW0PD25,B0014JV2RG,2010-01-31T00:00:00,3.0
AD2QRU9ZXBQZ1,B000WHXMYW,2010-02-21T00:00:00,5.0
A2MUGFV2TDQ47K,B000PL2VTW,2010-03-06T00:00:00,5.0
A26X7W5UM5QFT4,B000VDYM8C,2010-03-27T00:00:00,3.0
A2M4U0ZK4R3ZXW,B00IB0CO1O,2010-03-31T00:00:00,4.0
A2TFHMXBU9HG3P,B000WHXMYW,2010-03-31T00:00:00,5.0
A3IUW081KXD3PE,B00I3MVY9I,2010-04-01T00:00:00,5.0
A26EQ8U96JA92T,B00I3MVY9I,2010-04-08T00:00:00,4.0
A22CW0ZHY3NJH8,B000R95BDK,2010-04-09T00:00:00,3.0
A18SNZN6Z16NCV,B0014CQGVK,2010-04-27T00:00:00,5.0
A3QNQQKJTL76H0,B000VK42NK,2010-04-27T00:00:00,3.0
A1ODOGXEYECQQ8,B00IB0CO1O,2010-04-28T00:00:00,4.0
A2XNJJ9TF70P4J,B000PL0YI2,2010-05-10T00:00:00,4.0
A36PG3D7ILZEU2,B000VDYM8C,2010-05-11T00:00:00,5.0
AKMEY1BSHSDG7,B00J2MIJ9Q,2010-05-11T00:00:00,5.0
A1KT19TDP9VE63,B0014CQAZW,2010-05-12T00:00:00,5.0
ATYUQROTHLNYV,B00I3MVY9I,2010-05-20T00:00:00,5.0
AVU1ILDDYW301,B00IB0CO1O,2010-05-20T00:00:00,5.0
A353U0L2HAMSHV,B000VDT8A4,2010-06-07T00:00:00,5.0
A1ZPY91VE3IDN1,B000VK3SZI,2010-06-13T00:00:00,5.0
A353U0L2HAMSHV,B00I3MVY9I,2010-06-14T00:00:00,4.0
A1Y7TIDOJ90CCW,B0014CZUZ8,2010-06-15T00:00:00,5.0
A293HA28PN3VO4,B00IB0CO1O,2010-06-17T00:00:00,4.0
AZV26LP92E6WU,B000SSW4R6,2010-06-24T00:00:00,5.0
A1WX42M589VAMQ,B001XUV7IU,2010-07-05T00:00:00,5.0
A1TJT6GXDGNN8Q,B0014CSG5Y,2010-07-06T00:00:00,5.0
A12O5SEIF162P8,B00IB0CO1O,2010-07-15T00:00:00,5.0
A3AZLDHN6JF8YW,B0014CZUZ8,2010-08-01T00:00:00,5.0
A3RGN75LHYAG8U,B000R95BH6,2010-09-02T00:00:00,4.0
A37CENQP0ZNKVE,B000SRJMVI,2010-09-12T00:00:00,4.0
A2W9B725TZBXOX,B000RUP4EA,2010-09-14T00:00:00,5.0
A2IH2H5NLHA6DD,B0014CRZWE,2010-09-21T00:00:00,5.0
A2W9I628I6SE1U,B000RAFMPG,2010-10-06T00:00:00,4.0
A25C2M3QF9G7OQ,B00NO07QXC,2010-10-13T00:00:00,5.0
A1IU7S4HCK1XK0,B000QSTKFC,2010-10-27T00:00:00,5.0
A2V92F5R7MLCVI,B000YK0S58,2010-10-28T00:00:00,5.0
A2MUGFV2TDQ47K,B00099XPD6,2010-11-05T00:00:00,3.0
A1IHK8GL1ESOND,B000YK0S58,2010-11-14T00:00:00,5.0
A26X7W5UM5QFT4,B000YK0S58,2010-11-18T00:00:00,4.0
A3HPFC4WMB2LZD,B000YK0S58,2010-11-18T00:00:00,5.0
A2UIUNPT45MCES,B000SR5II4,2010-11-21T00:00:00,5.0
A2QNMPNXW1QAQ5,B000YK0S58,2010-11-23T00:00:00,5.0
A15JB2HEZ6RKGW,B000YK0S58,2010-11-24T00:00:00,4.0
A1YMXGQQT7YWMN,B00NO07QXC,2010-11-26T00:00:00,5.0
A3PD8JD9L4WEII,B000VDT8A4,2010-11-30T00:00:00,4.0
A2V5R832QCSOMX,B00I3MVY9I,2010-12-01T00:00:00,5.0
A2H76V7TTCZ4KV,B0014CX0PK,2010-12-02T00:00:00,5.0
A3SLC8F6VIWXIR,B000YK0S58,2010-12-04T00:00:00,5.0
A281NPSIMI1C2R,B0014CRZWE,2010-12-11T00:00:00,5.0
A130VGG4P4PW5J,B000SSW4R6,2010-12-15T00:00:00,5.0
A2R6RA8FRBS608,B000GCHLWC,2010-12-20T00:00:00,5.0
A1T1YSCDW0PD25,B000PL0YI2,2010-12-29T00:00:00,4.0
A30H2335OM7RD6,B01892J858,2011-01-05T00:00:00,5.0
A24XUWT3SCRAPT,B0012SE7YY,2011-01-17T00:00:00,5.0
A1FVW47U1G96QV,B00IAE576K,2011-01-24T00:00:00,5.0
A1Y7TIDOJ90CCW,B00I3MVY9I,2011-01-24T00:00:00,5.0
A2YB7DLC3FOR7W,B000PL0YI2,2011-01-26T00:00:00,5.0
A1Y7TIDOJ90CCW,B000R7X3YQ,2011-01-30T00:00:00,5.0
ANGSSYVPWI3H3,B000VK7Y80,2011-02-05T00:00:00,4.0
A2FAGIZ9C50XHK,B000VDYM8C,2011-02-12T00:00:00,2.0
A1KEK09ZA6J9P8,B000VK43A2,2011-02-22T00:00:00,5.0
A3NHUQ33CFH3VM,B000QSTKFC,2011-03-02T00:00:00,5.0
A1W7BLYXHXWUYU,B00I3MVY9I,2011-03-26T00:00:00,4.0
A1K31E7YNVQRIT,B000VK42NK,2011-04-03T00:00:00,3.0
AG6QJKU6WXSE6,B0014JV2RG,2011-04-06T00:00:00,2.0
AJB5P7GVR0MT8,B00IAE84Y2,2011-04-20T00:00:00,4.0
A36RO7NCM6IUGB,B000WLJINM,2011-04-26T00:00:00,4.0
A28621TSIR5EOG,B000GCHLWC,2011-04-28T00:00:00,5.0
A38NHXL5257E3B,B00I669IIU,2011-04-28T00:00:00,5.0
A3EPHBMU07LZ50,B00PFPDYFS,2011-04-29T00:00:00,5.0
A1PNJSX7XRT3KC,B00I8G8C8A,2011-05-05T00:00:00,5.0
A3QNQQKJTL76H0,B000Q5NG78,2011-05-05T00:00:00,2.0
A1Y7TIDOJ90CCW,B000VK2L1K,2011-05-06T00:00:00,5.0
A3A043HT8HLL0Z,B00I669IIU,2011-05-13T00:00:00,4.0
AQQLWCMRNDFGI,B00099XPD6,2011-05-28T00:00:00,4.0
A13GZCHAMKWYBT,B01892J858,2011-05-30T00:00:00,5.0
A38NHXL5257E3B,B0014CWPHY,2011-05-31T00:00:00,5.0
A2R1HUYHXV7H18,B0014CZUZ8,2011-06-05T00:00:00,4.0
A2Y4S4CNGKF21S,B00NQ2ICOA,2011-06-08T00:00:00,5.0
A281NPSIMI1C2R,B0014JV2RG,2011-06-12T00:00:00,4.0
A135XHGMBR0OWF,B000VDYM8C,2011-06-18T00:00:00,5.0
A56JFSLUCHI4J,B0014CYKKO,2011-06-22T00:00:00,5.0
A33DKGANHQJSXC,B0014CRZWE,2011-06-25T00:00:00,5.0
AY12DBB0U420B,B000VK45MS,2011-06-29T00:00:00,4.0
A2569HQNP3JZUZ,B00NO07QXC,2011-07-05T00:00:00,5.0
A1NOW48VYR9FWC,B0014CS0BE,2011-07-06T00:00:00,1.0
AF5AJ5V9T6LTS,B00I8GK544,2011-07-12T00:00:00,5.0
A2A9X58G2GTBLP,B00I8QZ044,2011-07-15T00:00:00,5.0
A1Z4LX3Q1YMF84,B00IB19826,2011-07-23T00:00:00,5.0
A2A9X58G2GTBLP,B000WM2WIY,2011-07-28T00:00:00,4.0
A2SZWFJX0783BF,B00I8YJZ4M,2011-08-09T00:00:00,5.0
A2B0ZJ5CYX49TN,B00032E8XK,2011-08-10T00:00:00,3.0
A6TOGEJT5XSCI,B000VK7Y80,2011-08-11T00:00:00,4.0
A2D1LPEUCTNT8X,B00HZ6USRW,2011-08-13T00:00:00,5.0
A2HLL8L5QELLLO,B0014CRZWE,2011-08-14T00:00:00,5.0
A25UZ7MA72SMKM,B000WLJINM,2011-08-16T00:00:00,5.0
A3EPHBMU07LZ50,B00I9KR31C,2011-08-17T00:00:00,2.0
A3EPHBMU07LZ50,B00W6YWYQ6,2011-08-22T00:00:00,5.0
AY12DBB0U420B,B000RAFMPG,2011-08-24T00:00:00,5.0
AJQDIT55SZ3ZX,B0013T5YO4,2011-08-25T00:00:00,5.0
AJB5P7GVR0MT8,B000VK2L1K,2011-08-28T00:00:00,2.0
AD2QRU9ZXBQZ1,B000R73YR2,2011-09-05T00:00:00,4.0
A2Y8IDC1FKGNJC,B0014JV2RG,2011-09-07T00:00:00,5.0
A2I5MRK2HBO0JC,B000VK2L1K,2011-09-10T00:00:00,5.0
A2D1LPEUCTNT8X,B000Q5K1RG,2011-09-18T00:00:00,5.0
A1NNT44F43MHXJ,B0014CZUZ8,2011-09-22T00:00:00,3.0
A30H2335OM7RD6,B00099XPD6,2011-09-22T00:00:00,5.0
A30H2335OM7RD6,B00NWMH6NC,2011-09-22T00:00:00,5.0
AY12DBB0U420B,B000Q5NG78,2011-09-23T00:00:00,3.0
A3NIVB6MZW5TPW,B000VK81HS,2011-09-27T00:00:00,4.0
A1YMXGQQT7YWMN,B000VK81HS,2011-10-01T00:00:00,5.0
A37CENQP0ZNKVE,B000QJ8SY0,2011-10-03T00:00:00,4.0
A281NPSIMI1C2R,B00W6YWYQ6,2011-10-04T00:00:00,4.0
A2XNJJ9TF70P4J,B00W6YWYQ6,2011-10-04T00:00:00,3.0
A2QKIJM43FUREJ,B000VK3SZI,2011-10-05T00:00:00,2.0
A3QFFD6YU1NH2T,B00I3MVY9I,2011-10-11T00:00:00,5.0
A7EJERNB7IK3Z,B0014JV2RG,2011-10-12T00:00:00,1.0
A281NPSIMI1C2R,B00WYOHE54,2011-10-16T00:00:00,5.0
A30CV4T4I9Y89P,B000RULU16,2011-10-28T00:00:00,5.0
A2XNJJ9TF70P4J,B000Q5LWE2,2011-10-29T00:00:00,5.0
A19UTUEBWKIZFT,B000RAAHY2,2011-11-01T00:00:00,5.0
A3PD8JD9L4WEII,B0014CZUZ8,2011-11-06T00:00:00,4.0
A1KT19TDP9VE63,B00NNZZKAO,2011-11-15T00:00:00,3.0
A1LHAXBM5GBJS2,B00I3MVY9I,2011-11-15T00:00:00,4.0
A2Y4S4CNGKF21S,B000QJ8SY0,2011-11-23T00:00:00,4.0
A2YO8731SKDKLL,B00032E8XK,2011-11-24T00:00:00,5.0
A2J591OLWPBEMQ,B00I8G6XBS,2011-11-29T00:00:00,3.0
A2D1LPEUCTNT8X,B000PKJB4G,2011-11-30T00:00:00,5.0
ACA2Z99MCVUPU,B0014CWPHY,2011-11-30T00:00:00,5.0
A1GQAKL9CGQLP1,B000VK2L1K,2011-12-01T00:00:00,5.0
AGMONAK82UL7R,B00I8YJZ4M,2011-12-01T00:00:00,5.0
AJB5P7GVR0MT8,B000VK42NK,2011-12-03T00:00:00,2.0
A3QNQQKJTL76H0,B0014CSIG6,2011-12-04T00:00:00,5.0
A2EHHB13ZVQQWR,B000VK7Y80,2011-12-07T00:00:00,3.0
A2MNB77YGJ3CN0,B0014D2CIU,2011-12-09T00:00:00,5.0
AAUICTIUBVU7R,B0014CWPHY,2011-12-11T00:00:00,4.0
AOA98DNOIPBZG,B00J50P32G,2011-12-14T00:00:00,4.0
A1L9E4OA926W9B,B00J2LCXW6,2011-12-20T00:00:00,5.0
A2BBZGVLEGIAVN,B00HZ6USRW,2011-12-22T00:00:00,5.0
ASXPNU896V9I8,B000PKJB4G,2011-12-27T00:00:00,5.0
ASXPNU896V9I8,B00J2MIJ9Q,2011-12-28T00:00:00,5.0
AYNTULRNAIPNY,B000Q5NG78,2011-12-28T00:00:00,4.0
AY12DBB0U420B,B000PKJB6Y,2011-12-29T00:00:00,5.0
AKMEY1BSHSDG7,B00I8GQ7P0,2012-01-02T00:00:00,5.0
A2XKJ1KX6XUHYP,B00I8YJZ4M,2012-01-04T00:00:00,1.0
AU630LQQV6H5V,B00I8YK61S,2012-01-06T00:00:00,5.0
A3T1LD0C65QCWK,B000VDT8A4,2012-01-10T00:00:00,5.0
A29QCPFDSDNNKQ,B000R95BDK,2012-01-14T00:00:00,4.0
A2ZI9EWWZTNUA2,B000PL0YI2,2012-01-14T00:00:00,5.0
A25UZ7MA72SMKM,B000Q5NG78,2012-01-15T00:00:00,4.0
A1A7BFLFJ2RXCL,B000VK81HS,2012-01-16T00:00:00,3.0
A34TN5O7TPJND6,B000VK45MS,2012-01-16T00:00:00,1.0
A1EGVIZ11J3EKL,B000RAFMPG,2012-01-18T00:00:00,5.0
A30J2T00HG0J5M,B0014CZUZ8,2012-01-19T00:00:00,5.0
A1WX42M589VAMQ,B000VK81HS,2012-01-20T00:00:00,2.0
A2C9XE9I8RSKNX,B000SRJMVI,2012-01-20T00:00:00,5.0
A16WPA6JV83YXT,B00W6T208I,2012-01-24T00:00:00,4.0
A25C2M3QF9G7OQ,B00WYOHE54,2012-01-27T00:00:00,5.0
AY1EF0GOH80EK,B00099XPD6,2012-01-28T00:00:00,5.0
AKMEY1BSHSDG7,B00032E8XK,2012-01-29T00:00:00,5.0
ARRLVOWNWTDU3,B000VK7Y80,2012-01-29T00:00:00,4.0
A3PSJEB2O37G8U,B0014CS0BE,2012-01-30T00:00:00,5.0
A3PSJEB2O37G8U,B00099XPD6,2012-02-02T00:00:00,5.0
A15NXQY6UHU57D,B00NNZZKAO,2012-02-04T00:00:00,3.0
A36DVRTEHDJKNP,B00J2LCHHW,2012-02-05T00:00:00,5.0
A19UTUEBWKIZFT,B0013T5YO4,2012-02-18T00:00:00,4.0
A2A8KWCE8RKB9T,B000RK4GNA,2012-02-19T00:00:00,5.0
AQQLWCMRNDFGI,B0000DIWNI,2012-02-19T00:00:00,4.0
A2X2399HZGKQBJ,B000R36J0A,2012-02-23T00:00:00,2.0
A1TJT6GXDGNN8Q,B0014D2AFU,2012-03-11T00:00:00,1.0
AIIZTJHZLV158,B00IB19826,2012-03-12T00:00:00,1.0
A3QA69HL44MMT4,B000QCPNZY,2012-03-13T00:00:00,5.0
A16WPA6JV83YXT,B000R36J0A,2012-03-15T00:00:00,5.0
A2V4P6IRCK1P70,B000R36J0A,2012-03-15T00:00:00,2.0
A2XNJJ9TF70P4J,B000Q5NG78,2012-03-18T00:00:00,5.0
A1EFHOP3I9N8MZ,B0014CX0PK,2012-03-23T00:00:00,5.0
A2C9XE9I8RSKNX,B00N9BW00A,2012-03-23T00:00:00,5.0
AOLJ99JXYPASS,B0014CX0PK,2012-03-23T00:00:00,4.0
A2RX62V4E2BF5Z,B000R36J0A,2012-04-01T00:00:00,4.0
A1OEXW2VO7E8SC,B000VK7Y80,2012-04-10T00:00:00,5.0
A3INPNIL5AIDPJ,B000VK7Y80,2012-04-11T00:00:00,5.0
AMAM0LTSSX7SB,B000PUJ01K,2012-04-11T00:00:00,5.0
A13WOT3RSXKRD5,B000WG65W4,2012-04-19T00:00:00,5.0
AMAM0LTSSX7SB,B000PL2VTW,2012-04-24T00:00:00,5.0
A27CGFT063Y36J,B00WYOHE54,2012-04-30T00:00:00,3.0
A2SZWFJX0783BF,B000SRKA6E,2012-05-07T00:00:00,5.0
A2SZWFJX0783BF,B000VK43A2,2012-05-07T00:00:00,4.0
A1T1YSCDW0PD25,B0014E1D34,2012-05-08T00:00:00,4.0
A18SNZN6Z16NCV,B00I8G6XBS,2012-05-09T00:00:00,5.0
A2582KMXLK2P06,B000RK4BFI,2012-05-09T00:00:00,4.0
A2LASORRVJQI66,B000WLJINM,2012-05-09T00:00:00,5.0
A33KWJ9W35VDE3,B00XA9DADC,2012-05-10T00:00:00,5.0
A1YMXGQQT7YWMN,B00NQ2K7B6,2012-05-19T00:00:00,5.0
A2IVF2MVEVER0I,B000Q5NG78,2012-05-23T00:00:00,4.0
A3FKGKUCI3DG9U,B00I8YK61S,2012-05-24T00:00:00,5.0
A2C9XE9I8RSKNX,B000R7X3YQ,2012-05-25T00:00:00,5.0
A2SVLQVQ7QVDRW,B000VK3SZI,2012-05-31T00:00:00,2.0
A2MNB77YGJ3CN0,B000R36J0A,2012-06-06T00:00:00,4.0
A29QCPFDSDNNKQ,B000VDYM8C,2012-06-11T00:00:00,5.0
A32EOVI5A4DAK,B000YD5PNU,2012-06-11T00:00:00,4.0
A2PL4XNK9QYFF9,B000RULU16,2012-06-12T00:00:00,5.0
A2K7V3G4598QRF,B000RA9N1A,2012-06-16T00:00:00,5.0
A2OCDK0BOW6UCY,B00IAE84Y2,2012-06-16T00:00:00,4.0
A2Y4S4CNGKF21S,B0014CVSOA,2012-06-20T00:00:00,1.0
A2A8KWCE8RKB9T,B0014E1D34,2012-07-02T00:00:00,5.0
A2ZE8BSZ5MMEOP,B000RAAHY2,2012-07-02T00:00:00,3.0
A1QBOC76MIOJYP,B00IB18VPG,2012-07-06T00:00:00,5.0
A24XGELIWZJ91U,B00ICZZCEE,2012-07-07T00:00:00,5.0
A18SNZN6Z16NCV,B00J50P6NW,2012-07-14T00:00:00,5.0
A3P1R7GZUYTYDR,B0014E1D34,2012-07-14T00:00:00,5.0
A2C9XE9I8RSKNX,B00PFPDYFS,2012-07-20T00:00:00,5.0
A37AO20OXS51QA,B000VK7Y80,2012-07-20T00:00:00,5.0
A37AO20OXS51QA,B00IB0CO1O,2012-07-20T00:00:00,5.0
A1V1EP514B5H7Y,B00J2LCXW6,2012-07-25T00:00:00,5.0
A37EOLAE5SITDL,B000SR5II4,2012-07-25T00:00:00,4.0
AY12DBB0U420B,B0014CW0TC,2012-07-27T00:00:00,5.0
A3091RP0SPZLMN,B01892J858,2012-07-29T00:00:00,5.0
A2F6YT3FS5FN8C,B000VK5VJO,2012-07-31T00:00:00,5.0
AL6TKHRBBEGRA,B0013T5YO4,2012-08-09T00:00:00,1.0
A3MX96YM4NT6HT,B00IB19826,2012-08-31T00:00:00,5.0
A3HON67T38XCB5,B0014CS0BE,2012-09-01T00:00:00,5.0
A3HON67T38XCB5,B0014D0QDS,2012-09-01T00:00:00,5.0
A3HON67T38XCB5,B0014E1D34,2012-09-01T00:00:00,5.0
A1TT8XEFEJAD99,B000QJ8SM2,2012-09-03T00:00:00,5.0
AAJ361GDDI06D,B000PL0YI2,2012-09-03T00:00:00,5.0
A3TP2QYHZHSF1O,B000RK4GNA,2012-09-06T00:00:00,5.0
AD2QRU9ZXBQZ1,B00XA9DADC,2012-09-06T00:00:00,4.0
A3E727JEUQEBOB,B0014D0QDS,2012-09-07T00:00:00,5.0
A1HBVQ3BD0226D,B00IB18VPG,2012-09-10T00:00:00,5.0
A3IJN3ND4273DR,B0014E1D34,2012-09-12T00:00:00,4.0
A3DADP1572NER3,B000WLJINM,2012-09-13T00:00:00,2.0
A1TRAEV7QWA5DX,B00O2AXUDS,2012-10-04T00:00:00,4.0
A1X1CEGHTHMBL1,B0014D2CIU,2012-10-05T00:00:00,5.0
A2MNB77YGJ3CN0,B00IB19826,2012-10-06T00:00:00,5.0
A1ZVZI3MNS3M2V,B00032E8XK,2012-10-07T00:00:00,5.0
A3OW12V8O7G5LD,B00O2AXUDS,2012-10-14T00:00:00,5.0
A3I3ZD8BAW03EW,B000Q5PDNI,2012-10-17T00:00:00,5.0
A3D0HMC6RQT0N0,B00O2AXUDS,2012-10-18T00:00:00,5.0
A29313797NGT9L,B00O2AXUDS,2012-10-19T00:00:00,3.0
A1LHAXBM5GBJS2,B00O2AXUDS,2012-10-23T00:00:00,5.0
A35X1HL2RUGJ95,B0014CZUZ8,2012-10-24T00:00:00,5.0
A36B7TZNERS5IW,B0014CRZWE,2012-10-24T00:00:00,4.0
A2P9XSFQSAS0BE,B000SR5II4,2012-10-27T00:00:00,5.0
A17O9AHKHK66AI,B000QWSG62,2012-10-28T00:00:00,5.0
AULVGF0E7OYEC,B00W6T208I,2012-10-28T00:00:00,4.0
AYOMAHLWRQHUG,B00W6T13OU,2012-10-31T00:00:00,1.0
A25NO3BYH59QLG,B000SRK8V6,2012-11-04T00:00:00,4.0
A2B0ZJ5CYX49TN,B00IB0CO1O,2012-11-05T00:00:00,2.0
A2P9XSFQSAS0BE,B0014D0QDS,2012-11-05T00:00:00,5.0
A1E8F0AYFXPCRB,B0014CSIG6,2012-11-06T00:00:00,5.0
A3IUW081KXD3PE,B00O2AXUDS,2012-11-07T00:00:00,4.0
A2HX5KDLIX1Q2I,B00NO037D0,2012-11-12T00:00:00,5.0
A24CUOF2I2ZX2A,B0014CRZWE,2012-11-13T00:00:00,5.0
A176JN87S0NRPG,B00W6T13OU,2012-11-14T00:00:00,4.0
A1IU7S4HCK1XK0,B00W6T208I,2012-11-16T00:00:00,3.0
A291HTT117RVS9,B000RAAHY2,2012-11-16T00:00:00,5.0
A2XKJ1KX6XUHYP,B00I8QXZV4,2012-11-20T00:00:00,1.0
A2D1LPEUCTNT8X,B00NQ2IYV6,2012-11-21T00:00:00,5.0
AYWLGJPC5O7AQ,B00MA4WS5Y,2012-11-21T00:00:00,5.0
A25C2M3QF9G7OQ,B00HZ6USRW,2012-11-23T00:00:00,5.0
A2XNJJ9TF70P4J,B000RUP4EA,2012-11-23T00:00:00,1.0
A1ODOGXEYECQQ8,B000WGB3QM,2012-11-30T00:00:00,5.0
A36BHVA80D0OHU,B00IB19826,2012-12-04T00:00:00,5.0
A3NO2DP8NTQ3E7,B00032E8XK,2012-12-04T00:00:00,3.0
A1L4ZOD53IEHJO,B00IB19826,2012-12-06T00:00:00,5.0
A1YMXGQQT7YWMN,B000SRI61U,2012-12-08T00:00:00,5.0
AL4K1OX493GQO,B000R4H3D6,2012-12-08T00:00:00,4.0
A135XHGMBR0OWF,B000SRK8V6,2012-12-09T00:00:00,5.0
AZH419IZOWETK,B0014CSIG6,2012-12-14T00:00:00,5.0
AJ7O8R3PJRS8C,B000VK7Y80,2012-12-15T00:00:00,5.0
AJ7O8R3PJRS8C,B0010XS2CE,2012-12-15T00:00:00,5.0
A18WPXJTCCWZFR,B000VK2L1K,2012-12-18T00:00:00,5.0
A3PSJEB2O37G8U,B000Q5NG78,2012-12-21T00:00:00,5.0
A13R12F8VNNFQ9,B000Q5NFMY,2012-12-23T00:00:00,5.0
A28SDTQ6J42K7W,B00W6T13OU,2012-12-23T00:00:00,5.0
A2WD3W8VV3RX5J,B00HZ6X8QU,2012-12-23T00:00:00,5.0
A1V7SXUI8TBAHC,B00HZ6X8QU,2012-12-25T00:00:00,3.0
A3HA8G5E3VF4OM,B000RYD63W,2012-12-26T00:00:00,5.0
A3MX96YM4NT6HT,B000Q5NFMY,2012-12-26T00:00:00,5.0
A1V7SXUI8TBAHC,B0014CZJ36,2012-12-27T00:00:00,2.0
A1V7SXUI8TBAHC,B0014E1D34,2012-12-27T00:00:00,1.0
A1Z2HOY56LNIQA,B000VCD86A,2012-12-27T00:00:00,5.0
A2GPRA9HHLOC4B,B00HZYEAE6,2012-12-27T00:00:00,3.0
A3MX96YM4NT6HT,B00099XO3W,2012-12-27T00:00:00,5.0
A33DKGANHQJSXC,B000Q5NG78,2012-12-28T00:00:00,5.0
A3EU21JSI4F2QH,B000RY6GL6,2012-12-28T00:00:00,4.0
A1K31E7YNVQRIT,B00W6T13OU,2012-12-30T00:00:00,4.0
A27ZRMLBY98NLB,B00XA9DADC,2013-01-02T00:00:00,5.0
AA1ZYCEKJGG3A,B0010XS2CE,2013-01-02T00:00:00,5.0
AA1ZYCEKJGG3A,B00I9ILA6I,2013-01-02T00:00:00,5.0
ARBKYIVNYWK3C,B00IB19826,2013-01-02T00:00:00,5.0
ATY1TGX2BDL53,B01892J858,2013-01-02T00:00:00,2.0
ANVDFG2B2BQGF,B000VK7Y80,2013-01-04T00:00:00,5.0
APNY2EVTPTPS0,B00IB18VPG,2013-01-05T00:00:00,5.0
